Transaction_ID,Description,Amount,Category,Payment_Method,City,datetime,clean_desc,llm_category,anomaly,anomaly_label
TXN_00380,STARBKS 9019,52.35,Food & Beverage,Unknown,Jaipur,12-03-2024 16:44,starbks ,Food & Beverage,FALSE,Normal
TXN_00381,STARBKS,340.5,Food & Beverage,Debit Card,Bangalore,03-05-2024 13:19,starbks,Food & Beverage,FALSE,Normal
TXN_00382,UNIQLO STORE 9931,725.8,Personal Care,Credit Card,Pune,27-10-2024 12:11,uniqlo store ,Shopping,FALSE,Normal
TXN_00383,MEDPLUS CHEMIST,2257.76,Healthcare,Net Banking,Lucknow,06-03-2024 16:45,medplus chemist,Healthcare,FALSE,Normal
TXN_00384,ICLOUD BACKUP,268.76,Subscriptions,Debit Card,Chennai,24-03-2024 07:10,icloud backup,Subscriptions,FALSE,Normal
TXN_00385,NETMEDS APP 6328,1157.86,Healthcare,Credit Card,Chennai,25-09-2024 21:27,netmeds app ,Healthcare,FALSE,Normal
TXN_00386,ONLINE COURSE 1554,3901.1,Education,Debit Card,Pune,23-09-2024 17:20,online course ,Education,FALSE,Normal
TXN_00387,BSNL BILL 2814,619.29,Utilities,Wallet,Pune,23-04-2024 20:26,bsnl bill ,Bills,FALSE,Normal
TXN_00388,INSURANCE PREMIUM,3297.61,Financial,Credit Card,Pune,13-05-2024 12:20,insurance premium,Bills,FALSE,Normal
TXN_00389,DECATHLON SPORTS 6787,725.73,Personal Care,Net Banking,Chennai,29-06-2024 10:18,decathlon sports ,Shopping,FALSE,Normal
TXN_00390,UNIQLO STORE 9553,1393.64,Personal Care,Wallet,Delhi,07-04-2024 17:24,uniqlo store ,Shopping,FALSE,Normal
TXN_00391,McDONALDS 4521 7045,1171.57,Food & Beverage,Wallet,Delhi,31-03-2024 21:20,mcdonalds  ,Food & Beverage,FALSE,Normal
TXN_00392,INSURANCE PREMIUM 9246,4071.46,Financial,Debit Card,Ahmedabad,22-10-2024 11:27,insurance premium ,Bills,FALSE,Normal
TXN_00393,MYNTRA APP 3074,24539.25,Shopping,Net Banking,Jaipur,24-08-2024 19:31,myntra app ,Shopping,FALSE,Normal
TXN_00394,MYNTRA APP 4097,1728.23,Shopping,Net Banking,Chennai,28-06-2024 12:21,myntra app ,Shopping,FALSE,Normal
TXN_00395,NETMEDS APP,1233.78,Healthcare,Credit Card,Lucknow,30-05-2024 14:49,netmeds app,Healthcare,FALSE,Normal
TXN_00396,AUTO RICKSHAW,409.69,Transportation,Credit Card,Mumbai,04-04-2024 12:28,auto rickshaw,Transport,FALSE,Normal
TXN_00397,AUTO RICKSHAW 8814,676.17,Transportation,UPI,Delhi,10-11-2024 11:27,auto rickshaw ,Transport,FALSE,Normal
TXN_00398,KFC #123 7071,478.8,Food & Beverage,Unknown,Kolkata,31-01-2024 07:25,kfc  ,Food & Beverage,FALSE,Normal
TXN_00399,SKILL SHARE 1984 XYZ771,2969.59,Education,UPI,Lucknow,28-03-2024 08:34,skill share  xyz,Education,FALSE,Normal
TXN_00400,GYM MEMBERSHIP 6278,2688.92,Healthcare,Wallet,Ahmedabad,07-04-2024 15:59,gym membership ,Healthcare,FALSE,Normal
TXN_00401,DR SHARMA CLINIC,2950.09,Healthcare,Wallet,Mumbai,22-08-2024 14:38,dr sharma clinic,Healthcare,FALSE,Normal
TXN_00402,LAKME SALON,947.28,Personal Care,Net Banking,Lucknow,10-01-2024 19:02,lakme salon,Shopping,FALSE,Normal
TXN_00403,OLA CAB 5421 6532,503.29,Transportation,Wallet,Delhi,16-02-2024 18:04,ola cab  ,Transport,FALSE,Normal
TXN_00404,H&M STORE 45,1976.3,Shopping,UPI,Kolkata,03-11-2024 19:11,hm store ,Shopping,FALSE,Normal
TXN_00405,SPA TREATMENT 5764,1129.95,Personal Care,UPI,Hyderabad,11-03-2024 14:17,spa treatment ,Healthcare,FALSE,Normal
TXN_00406,INVESTMENT APP,3192.21,Financial,Net Banking,Delhi,10-08-2024 20:16,investment app,Financial,FALSE,Normal
TXN_00407,SALON CUTS 5851,399.72,Personal Care,Debit Card,Hyderabad,04-04-2024 10:55,salon cuts ,Shopping,FALSE,Normal
TXN_00408,BOOKMYSHOW 8696,274.45,Entertainment,Net Banking,Ahmedabad,10-01-2024 21:36,bookmyshow ,Entertainment,FALSE,Normal
TXN_00409,APOLLO PHARMACY,1276.13,Healthcare,Wallet,Ahmedabad,09-03-2024 20:06,apollo pharmacy,Healthcare,FALSE,Normal
TXN_00410,McDONALDS 4521 2719,199.91,Food & Beverage,UPI,Lucknow,30-01-2024 16:21,mcdonalds  ,Food & Beverage,FALSE,Normal
TXN_00411,RELIANCE MKT 3652,11201.39,Shopping,UPI,Ahmedabad,31-01-2024 13:01,reliance mkt ,Shopping,FALSE,Normal
TXN_00412,Unknown Transaction,19411.78,Education,UPI,Delhi,10-09-2024 20:04,unknown transaction,Financial,FALSE,Normal
TXN_00413,WATER DEPT 9266 XYZ467,1246.64,Utilities,Net Banking,Jaipur,31-10-2024 21:59,water dept  xyz,Bills,FALSE,Normal
TXN_00414,MEDPLUS CHEMIST 3571,1352.08,Healthcare,UPI,Mumbai,28-06-2024 17:23,medplus chemist ,Healthcare,FALSE,Normal
TXN_00415,ELECTRICITY BOARD 6661,836.2,Utilities,Debit Card,Chennai,31-05-2024 13:20,electricity board ,Bills,FALSE,Normal
TXN_00416,UDEMY COURSE 4456,1248.49,Education,UPI,Chennai,05-01-2024 23:02,udemy course ,Education,FALSE,Normal
TXN_00417,SPA TREATMENT 5693,230.31,Personal Care,Debit Card,Mumbai,24-11-2024 23:40,spa treatment ,Healthcare,FALSE,Normal
TXN_00418,TUITION FEES 6986,4093.6,Education,Net Banking,Chennai,02-10-2024 08:59,tuition fees ,Education,FALSE,Normal
TXN_00419,APOLLO HOSP 7674,2338.95,Uncategorized,Credit Card,Lucknow,02-03-2024 13:46,apollo hosp ,Healthcare,FALSE,Normal
TXN_00420,OLA CAB 5421,294.56,Transportation,Unknown,Pune,08-11-2024 20:50,ola cab ,Transport,FALSE,Normal
TXN_00421,UDEMY COURSE 9247,4770.14,Education,Credit Card,Jaipur,01-09-2024 17:33,udemy course ,Education,FALSE,Normal
TXN_00422,DECATHLON SPORTS 3632,1087.2,Personal Care,Net Banking,Ahmedabad,03-09-2024 08:11,decathlon sports ,Shopping,FALSE,Normal
TXN_00423,LAKME SALON 9340,827.7,Personal Care,Debit Card,Delhi,14-06-2024 16:14,lakme salon ,Shopping,FALSE,Normal
TXN_00424,RAPIDO BIKE,443.95,Transportation,Wallet,Bangalore,19-08-2024 09:58,rapido bike,Transport,FALSE,Normal
TXN_00425,McDONALDS 4521 4852,2151.29,Food & Beverage,Wallet,Hyderabad,04-02-2024 11:24,mcdonalds  ,Food & Beverage,FALSE,Normal
TXN_00426,BOOK STORE 23 3262,43206.12,Education,UPI,Chennai,30-10-2024 19:52,book store  ,Shopping,TRUE,Anomalous
TXN_00427,BANK FEE,4329.54,Financial,Wallet,Ahmedabad,10-08-2024 16:21,bank fee,Financial,FALSE,Normal
TXN_00428,KFC #123,216.55,Food & Beverage,Wallet,Chennai,05-05-2024 21:28,kfc ,Food & Beverage,FALSE,Normal
TXN_00429,UBER TRIP 8353,840.57,Transportation,Debit Card,Jaipur,26-12-2024 18:27,uber trip ,Transport,FALSE,Normal
TXN_00430,RAPIDO BIKE 9852,130.49,Transportation,UPI,Lucknow,27-09-2024 19:11,rapido bike ,Transport,FALSE,Normal
TXN_00431,WATER DEPT 7552 XYZ149,1621.58,Utilities,Debit Card,Ahmedabad,20-09-2024 13:30,water dept  xyz,Bills,FALSE,Normal
TXN_00432,ICLOUD BACKUP,363.96,Subscriptions,Credit Card,Jaipur,23-01-2024 16:52,icloud backup,Subscriptions,FALSE,Normal
TXN_00433,SUBWAY MRT STN,134.36,Food & Beverage,Credit Card,Mumbai,05-07-2024 14:27,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00434,ADOBE CLOUD 4566,186.94,Subscriptions,Credit Card,Hyderabad,17-03-2024 18:03,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00435,SUBWAY MRT STN,65.08,Food & Beverage,Wallet,Jaipur,25-01-2024 20:16,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00436,AUDIBLE AUDIO 7745 XYZ783,122.71,Subscriptions,Unknown,Kolkata,19-09-2024 16:53,audible audio  xyz,Subscriptions,FALSE,Normal
TXN_00437,AMZ MKTP 1897,1384.77,Shopping,Net Banking,Kolkata,15-11-2024 21:58,amz mktp ,Shopping,FALSE,Normal
TXN_00438,LAKME SALON 6717,17966.3,Personal Care,UPI,Delhi,12-12-2024 09:41,lakme salon ,Shopping,FALSE,Normal
TXN_00439,INSURANCE PREMIUM 2192,553.14,Financial,Debit Card,Kolkata,02-08-2024 20:18,insurance premium ,Bills,FALSE,Normal
TXN_00440,SPA TREATMENT 3757,1567.9,Personal Care,Net Banking,Bangalore,07-08-2024 23:49,spa treatment ,Healthcare,FALSE,Normal
TXN_00441,YOUTUBE PREMIUM 5388,339.67,Entertainment,Credit Card,Bangalore,20-05-2024 22:32,youtube premium ,Subscriptions,FALSE,Normal
TXN_00442,ADOBE CLOUD 8364,1241.96,Subscriptions,Debit Card,Hyderabad,18-09-2024 13:03,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00443,MUTUAL FUND,1714.68,Financial,UPI,Jaipur,29-12-2024 21:16,mutual fund,Financial,FALSE,Normal
TXN_00444,STARBKS 9199,192.13,Food & Beverage,Credit Card,Pune,05-04-2024 22:46,starbks ,Food & Beverage,FALSE,Normal
TXN_00445,BANK FEE 5839,2391.38,Financial,Wallet,Kolkata,16-05-2024 08:16,bank fee ,Financial,FALSE,Normal
TXN_00446,STARBKS,78.51,Food & Beverage,Net Banking,Pune,20-12-2024 21:02,starbks,Food & Beverage,FALSE,Normal
TXN_00447,BSNL BILL 3940,1631.5,Utilities,Debit Card,Ahmedabad,03-03-2024 21:36,bsnl bill ,Bills,FALSE,Normal
TXN_00448,DECATHLON SPORTS 8318,332.54,Personal Care,Credit Card,Jaipur,22-06-2024 12:21,decathlon sports ,Shopping,FALSE,Normal
TXN_00449,BANK FEE 2635,1829.01,Financial,Debit Card,Pune,21-03-2024 17:53,bank fee ,Financial,FALSE,Normal
TXN_00450,ICLOUD BACKUP,138.14,Subscriptions,Net Banking,Lucknow,16-11-2024 10:43,icloud backup,Subscriptions,FALSE,Normal
TXN_00451,ONLINE COURSE 9142,74007.46,Education,Net Banking,Chennai,16-08-2024 16:39,online course ,Education,TRUE,Anomalous
TXN_00452,BOOKMYSHOW 9805,966.49,Entertainment,Debit Card,Jaipur,17-03-2024 09:57,bookmyshow ,Entertainment,FALSE,Normal
TXN_00453,GYM MEMBERSHIP,2750.01,Healthcare,Credit Card,Lucknow,13-04-2024 22:54,gym membership,Subscriptions,FALSE,Normal
TXN_00454,INVESTMENT APP,1382.69,Financial,UPI,Pune,24-01-2024 11:37,investment app,Financial,FALSE,Normal
TXN_00455,METRO CARD REF 3085,575.09,Transportation,Net Banking,Lucknow,20-11-2024 16:12,metro card ref ,Transport,FALSE,Normal
TXN_00456,SUBWAY MRT STN 8542,133.76,Food & Beverage,Wallet,Chennai,04-09-2024 12:25,subway mrt stn ,Food & Beverage,FALSE,Normal
TXN_00457,SKILL SHARE 9155,2065.28,Education,Debit Card,Ahmedabad,20-06-2024 14:38,skill share ,Education,FALSE,Normal
TXN_00458,SWIGGY DELIVERY 1241,99.52,Food & Beverage,Debit Card,Ahmedabad,14-07-2024 14:04,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00459,OLA CAB 5421,256.67,Transportation,Debit Card,Pune,07-10-2024 17:29,ola cab ,Transport,FALSE,Normal
TXN_00460,TUITION FEES,8309.13,Education,Net Banking,Hyderabad,28-09-2024 22:57,tuition fees,Education,FALSE,Normal
TXN_00461,NYKAA BEAUTY 9100,3572.29,Shopping,Unknown,Jaipur,20-03-2024 15:15,nykaa beauty ,Shopping,FALSE,Normal
TXN_00462,ADOBE CLOUD 9404 XYZ856,65.3,Subscriptions,Wallet,Hyderabad,08-02-2024 20:40,adobe cloud  xyz,Subscriptions,FALSE,Normal
TXN_00463,METRO CARD REF,517.3,Transportation,Debit Card,Jaipur,28-05-2024 12:40,metro card ref,Transport,FALSE,Normal
TXN_00464,YOUTUBE PREMIUM 6906,451.81,Entertainment,Net Banking,Ahmedabad,28-09-2024 07:47,youtube premium ,Subscriptions,FALSE,Normal
TXN_00465,SPA TREATMENT 4435,1229.95,Personal Care,UPI,Ahmedabad,03-09-2024 15:38,spa treatment ,Healthcare,FALSE,Normal
TXN_00466,STARBKS 7291,328.61,Food & Beverage,Credit Card,Jaipur,13-08-2024 08:20,starbks ,Food & Beverage,FALSE,Normal
TXN_00467,METRO CARD REF,432.16,Transportation,UPI,Mumbai,19-01-2024 12:54,metro card ref,Transport,FALSE,Normal
TXN_00468,BOOK STORE 23 6791,4035.05,Education,Wallet,Jaipur,19-08-2024 13:18,book store  ,Shopping,FALSE,Normal
TXN_00469,AUDIBLE AUDIO,178.22,Subscriptions,Net Banking,Kolkata,11-05-2024 13:13,audible audio,Subscriptions,FALSE,Normal
TXN_00470,RELIANCE MKT,2091.12,Shopping,Debit Card,Pune,01-11-2024 10:49,reliance mkt,Shopping,FALSE,Normal
TXN_00471,UNIQLO STORE 7635,8884.2,Uncategorized,Unknown,Lucknow,02-06-2024 23:31,uniqlo store ,Shopping,FALSE,Normal
TXN_00472,ICLOUD BACKUP 8955,436.66,Subscriptions,Wallet,Ahmedabad,01-12-2024 09:18,icloud backup ,Subscriptions,FALSE,Normal
TXN_00473,JIO RECHARGE 2544 XYZ107,817.01,Utilities,UPI,Pune,06-08-2024 10:56,jio recharge  xyz,Subscriptions,FALSE,Normal
TXN_00474,HOTSTAR SUB,767.57,Entertainment,Net Banking,Bangalore,10-07-2024 08:38,hotstar sub,Subscriptions,FALSE,Normal
TXN_00475,SWIGGY DELIVERY 9693,470.09,Food & Beverage,Credit Card,Pune,10-11-2024 17:57,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00476,FLIPKRT.COM 1976,38824.09,Shopping,Net Banking,Delhi,22-02-2024 17:19,flipkrtcom ,Shopping,TRUE,Anomalous
TXN_00477,UBER TRIP,89.7,Transportation,Credit Card,Chennai,06-11-2024 17:56,uber trip,Transport,FALSE,Normal
TXN_00478,METRO CARD REF 2252,499.95,Transportation,Debit Card,Hyderabad,17-08-2024 12:26,metro card ref ,Transport,FALSE,Normal
TXN_00479,INVESTMENT APP,819.14,Financial,Wallet,Chennai,14-04-2024 22:55,investment app,Financial,FALSE,Normal
TXN_00480,APOLLO HOSP 9048,1740.52,Healthcare,Debit Card,Hyderabad,27-10-2024 11:02,apollo hosp ,Healthcare,FALSE,Normal
TXN_00481,METRO CARD REF,112.19,Transportation,Debit Card,Pune,03-02-2024 13:42,metro card ref,Transport,FALSE,Normal
TXN_00482,DOMINOS PZ 6369,102.02,Food & Beverage,Net Banking,Jaipur,16-01-2024 12:29,dominos pz ,Food & Beverage,FALSE,Normal
TXN_00483,ONLINE COURSE 2167,4573.67,Education,Debit Card,Chennai,01-12-2024 17:27,online course ,Education,FALSE,Normal
TXN_00484,AIRTEL POSTPAID 4251,8307.19,Utilities,Credit Card,Ahmedabad,02-01-2024 08:51,airtel postpaid ,Bills,FALSE,Normal
TXN_00485,AUDIBLE AUDIO 2211,58.86,Subscriptions,UPI,Lucknow,23-08-2024 18:15,audible audio ,Subscriptions,FALSE,Normal
TXN_00486,AUTO RICKSHAW,239.94,Transportation,Wallet,Jaipur,26-09-2024 11:33,auto rickshaw,Transport,FALSE,Normal
TXN_00487,SPOTIFY SUB 5637,321.21,Subscriptions,UPI,Pune,03-03-2024 16:33,spotify sub ,Subscriptions,FALSE,Normal
TXN_00488,INTERNET PROVIDER,656.17,Utilities,UPI,Jaipur,08-08-2024 09:30,internet provider,Bills,FALSE,Normal
TXN_00489,ONLINE COURSE 2086,1983.37,Education,Unknown,Kolkata,03-06-2024 23:08,online course ,Education,FALSE,Normal
TXN_00490,AJIO FASHION,1023.88,Shopping,Net Banking,Bangalore,04-01-2024 18:43,ajio fashion,Shopping,FALSE,Normal
TXN_00491,SPOTIFY SUB 6154,299.78,Subscriptions,Net Banking,Kolkata,10-09-2024 23:35,spotify sub ,Subscriptions,FALSE,Normal
TXN_00492,RAPIDO BIKE 7604,600.1,Transportation,Net Banking,Delhi,19-09-2024 12:11,rapido bike ,Transport,FALSE,Normal
TXN_00493,UDEMY COURSE,5688.07,Education,Debit Card,Pune,18-01-2024 15:23,udemy course,Education,FALSE,Normal
TXN_00494,AUTO RICKSHAW 2273,412.43,Transportation,Wallet,Kolkata,05-09-2024 11:15,auto rickshaw ,Transport,FALSE,Normal
TXN_00495,AMZ MKTP 5956,4314.65,Shopping,Debit Card,Kolkata,08-12-2024 21:30,amz mktp ,Shopping,FALSE,Normal
TXN_00496,SALON CUTS 7014,19130.96,Personal Care,UPI,Ahmedabad,17-11-2024 23:16,salon cuts ,Shopping,FALSE,Normal
TXN_00497,McDONALDS 4521,462.34,Food & Beverage,UPI,Pune,06-04-2024 15:27,mcdonalds ,Food & Beverage,FALSE,Normal
TXN_00498,SWIGGY DELIVERY 3232,477.34,Food & Beverage,Debit Card,Chennai,09-03-2024 21:41,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00499,UDEMY COURSE 6899,3931.74,Education,Unknown,Jaipur,10-07-2024 23:13,udemy course ,Education,FALSE,Normal
TXN_00500,HOTSTAR SUB,497,Entertainment,UPI,Ahmedabad,14-09-2024 13:16,hotstar sub,Subscriptions,FALSE,Normal
TXN_00501,NETMEDS APP 2339,2652.19,Healthcare,Net Banking,Lucknow,28-10-2024 07:04,netmeds app ,Healthcare,FALSE,Normal
TXN_00502,TUITION FEES,1015.54,Education,UPI,Lucknow,27-02-2024 10:09,tuition fees,Education,FALSE,Normal
TXN_00503,COURSERA FEE,5301.84,Education,Credit Card,Delhi,18-02-2024 21:29,coursera fee,Education,FALSE,Normal
TXN_00504,COURSERA FEE,5899.02,Education,UPI,Hyderabad,07-10-2024 08:16,coursera fee,Education,FALSE,Normal
TXN_00505,WATER DEPT 5955,1094.23,Utilities,UPI,Pune,07-11-2024 08:55,water dept ,Bills,FALSE,Normal
TXN_00506,SPA TREATMENT 6306,474.31,Personal Care,UPI,Mumbai,24-10-2024 10:45,spa treatment ,Healthcare,FALSE,Normal
TXN_00507,PRIME VIDEO 8150,13784.33,Entertainment,UPI,Delhi,31-01-2024 17:43,prime video ,Subscriptions,TRUE,Anomalous
TXN_00508,NYKAA BEAUTY,42772.05,Shopping,Net Banking,Mumbai,25-06-2024 18:00,nykaa beauty,Shopping,TRUE,Anomalous
TXN_00509,MEDPLUS CHEMIST 9159,27999.3,Healthcare,Credit Card,Ahmedabad,09-08-2024 10:32,medplus chemist ,Healthcare,TRUE,Anomalous
TXN_00510,ELECTRICITY BOARD 2688,1397.99,Utilities,Net Banking,Pune,02-01-2024 07:16,electricity board ,Bills,FALSE,Normal
TXN_00511,AMZ MKTP 5462,3322.18,Shopping,Net Banking,Delhi,23-10-2024 09:54,amz mktp ,Shopping,FALSE,Normal
TXN_00512,MEDPLUS CHEMIST XYZ117,2640.05,Healthcare,Net Banking,Mumbai,29-02-2024 14:04,medplus chemist xyz,Healthcare,FALSE,Normal
TXN_00513,BSNL BILL 8387,954.65,Uncategorized,UPI,Chennai,31-03-2024 07:15,bsnl bill ,Bills,FALSE,Normal
TXN_00514,Unknown Transaction,1534.65,Education,UPI,Kolkata,24-03-2024 10:08,unknown transaction,Financial,FALSE,Normal
TXN_00515,RELIANCE MKT 4491,4394.76,Shopping,Wallet,Bangalore,02-05-2024 22:40,reliance mkt ,Shopping,FALSE,Normal
TXN_00516,MYNTRA APP 6705,2163.52,Shopping,UPI,Jaipur,19-10-2024 23:53,myntra app ,Shopping,FALSE,Normal
TXN_00517,YOUTUBE PREMIUM 7138 XYZ321,1196.46,Entertainment,Net Banking,Ahmedabad,30-01-2024 23:03,youtube premium  xyz,Subscriptions,FALSE,Normal
TXN_00518,BOOK STORE 23,5651.24,Education,Wallet,Delhi,07-02-2024 11:11,book store ,Shopping,FALSE,Normal
TXN_00519,DR SHARMA CLINIC 5779,530,Healthcare,Debit Card,Chennai,11-02-2024 17:11,dr sharma clinic ,Healthcare,FALSE,Normal
TXN_00520,STARBKS 6829,369.7,Food & Beverage,Wallet,Kolkata,15-08-2024 18:35,starbks ,Food & Beverage,FALSE,Normal
TXN_00521,DOMINOS PZ,168.08,Food & Beverage,Credit Card,Chennai,18-12-2024 20:05,dominos pz,Food & Beverage,FALSE,Normal
TXN_00522,Unknown Transaction,891.62,Healthcare,Net Banking,Kolkata,03-03-2024 20:52,unknown transaction,Financial,FALSE,Normal
TXN_00523,SPA TREATMENT,1584.44,Personal Care,Wallet,Delhi,08-11-2024 13:33,spa treatment,Healthcare,FALSE,Normal
TXN_00524,AIRTEL POSTPAID,1514.47,Utilities,UPI,Kolkata,14-06-2024 22:40,airtel postpaid,Bills,FALSE,Normal
TXN_00525,RELIANCE MKT,1838.44,Shopping,Wallet,Ahmedabad,07-10-2024 16:24,reliance mkt,Shopping,FALSE,Normal
TXN_00526,DR SHARMA CLINIC,1398.23,Healthcare,Credit Card,Chennai,25-04-2024 20:27,dr sharma clinic,Healthcare,FALSE,Normal
TXN_00527,HOTSTAR SUB,217.04,Entertainment,Debit Card,Pune,28-11-2024 20:15,hotstar sub,Subscriptions,FALSE,Normal
TXN_00528,INSURANCE PREMIUM 7388,3827.16,Financial,Debit Card,Pune,22-09-2024 12:32,insurance premium ,Bills,FALSE,Normal
TXN_00529,JIO RECHARGE,1719.57,Utilities,Debit Card,Pune,11-10-2024 20:19,jio recharge,Bills,FALSE,Normal
TXN_00530,HOTSTAR SUB 9309,11964.52,Entertainment,Net Banking,Hyderabad,28-04-2024 23:55,hotstar sub ,Subscriptions,TRUE,Anomalous
TXN_00531,KFC #123 6343,303.58,Food & Beverage,Debit Card,Bangalore,25-04-2024 19:03,kfc  ,Food & Beverage,FALSE,Normal
TXN_00532,H&M STORE 45 5975,4838.3,Shopping,Debit Card,Mumbai,10-09-2024 13:31,hm store  ,Shopping,FALSE,Normal
TXN_00533,ZOMATO APP,2513.06,Food & Beverage,UPI,Delhi,08-08-2024 22:38,zomato app,Food & Beverage,FALSE,Normal
TXN_00534,SWIGGY DELIVERY 1563,185.77,Food & Beverage,Credit Card,Mumbai,20-10-2024 19:34,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00535,INVESTMENT APP 4684,2194.23,Financial,Wallet,Bangalore,08-12-2024 22:44,investment app ,Financial,FALSE,Normal
TXN_00536,STARBKS 4385,211.81,Uncategorized,UPI,Pune,14-08-2024 17:49,starbks ,Food & Beverage,FALSE,Normal
TXN_00537,BSNL BILL 7328,1938.64,Utilities,Wallet,Pune,28-03-2024 14:39,bsnl bill ,Bills,FALSE,Normal
TXN_00538,SALON CUTS 1163,306.86,Personal Care,Net Banking,Mumbai,20-06-2024 22:35,salon cuts ,Shopping,FALSE,Normal
TXN_00539,APOLLO HOSP 3632,1273.93,Healthcare,Debit Card,Ahmedabad,21-01-2024 19:06,apollo hosp ,Healthcare,FALSE,Normal
TXN_00540,SPOTIFY SUB 1884,231.57,Subscriptions,UPI,Delhi,18-04-2024 08:20,spotify sub ,Subscriptions,FALSE,Normal
TXN_00541,MEDPLUS CHEMIST 8402,1025.26,Healthcare,Net Banking,Chennai,24-03-2024 17:55,medplus chemist ,Healthcare,FALSE,Normal
TXN_00542,AUDIBLE AUDIO 3135,117.6,Subscriptions,Net Banking,Kolkata,12-09-2024 17:07,audible audio ,Subscriptions,FALSE,Normal
TXN_00543,SKILL SHARE 8266,7687.25,Education,Debit Card,Lucknow,12-08-2024 20:34,skill share ,Education,FALSE,Normal
TXN_00544,HOTSTAR SUB 1293,6050.07,Entertainment,Wallet,Kolkata,20-05-2024 13:13,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00545,BANK FEE 9211,2395.75,Financial,Credit Card,Delhi,13-11-2024 07:08,bank fee ,Financial,FALSE,Normal
TXN_00546,COURSERA FEE,8524.06,Education,Debit Card,Ahmedabad,13-08-2024 18:08,coursera fee,Education,FALSE,Normal
TXN_00547,ELECTRICITY BOARD 1052,1423.23,Utilities,UPI,Ahmedabad,22-02-2024 16:31,electricity board ,Bills,FALSE,Normal
TXN_00548,FLIPKRT.COM,1690.14,Shopping,Credit Card,Jaipur,07-07-2024 10:24,flipkrtcom,Shopping,FALSE,Normal
TXN_00549,NYKAA BEAUTY 5167,1559.42,Shopping,Debit Card,Hyderabad,20-11-2024 13:30,nykaa beauty ,Shopping,FALSE,Normal
TXN_00550,UNIQLO STORE 2263,559.34,Personal Care,Debit Card,Bangalore,29-06-2024 11:53,uniqlo store ,Shopping,FALSE,Normal
TXN_00551,SKILL SHARE,6457.22,Education,Credit Card,Ahmedabad,13-09-2024 18:14,skill share,Education,FALSE,Normal
TXN_00552,BANK FEE 4876,2010.69,Financial,Net Banking,Chennai,05-01-2024 07:17,bank fee ,Financial,FALSE,Normal
TXN_00553,HOTSTAR SUB 4078,1288.62,Entertainment,Credit Card,Kolkata,24-04-2024 07:39,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00554,BANK FEE 2509,890.03,Financial,Credit Card,Mumbai,23-08-2024 11:49,bank fee ,Financial,FALSE,Normal
TXN_00555,APOLLO PHARMACY 2930,213.87,Healthcare,UPI,Kolkata,26-07-2024 12:59,apollo pharmacy ,Healthcare,FALSE,Normal
TXN_00556,INSURANCE PREMIUM 6260,3204.59,Financial,Wallet,Ahmedabad,11-09-2024 07:15,insurance premium ,Bills,FALSE,Normal
TXN_00557,NETFLIX SUBS,1254.55,Entertainment,UPI,Lucknow,08-02-2024 23:44,netflix subs,Subscriptions,FALSE,Normal
TXN_00558,ONLINE COURSE 3536,5091.98,Education,Credit Card,Hyderabad,27-03-2024 19:41,online course ,Education,FALSE,Normal
TXN_00559,SALON CUTS 4208,309.19,Personal Care,Credit Card,Delhi,22-11-2024 19:55,salon cuts ,Shopping,FALSE,Normal
TXN_00560,TUITION FEES 3600,7938.95,Education,Wallet,Bangalore,19-06-2024 23:12,tuition fees ,Education,FALSE,Normal
TXN_00561,BANK FEE 9394,3859.78,Financial,Net Banking,Ahmedabad,12-03-2024 13:10,bank fee ,Financial,FALSE,Normal
TXN_00562,INTERNET PROVIDER 2316,836.15,Utilities,Debit Card,Hyderabad,27-12-2024 15:34,internet provider ,Bills,FALSE,Normal
TXN_00563,AIRTEL POSTPAID 7391,10798.26,Utilities,UPI,Pune,23-05-2024 15:13,airtel postpaid ,Bills,FALSE,Normal
TXN_00564,AUTO RICKSHAW 5677,60.26,Transportation,Wallet,Ahmedabad,27-07-2024 22:00,auto rickshaw ,Transport,FALSE,Normal
TXN_00565,ICLOUD BACKUP 2875,2172.51,Subscriptions,Net Banking,Mumbai,09-06-2024 16:30,icloud backup ,Subscriptions,FALSE,Normal
TXN_00566,INSURANCE PREMIUM 6860,1356.75,Financial,Debit Card,Delhi,24-07-2024 11:41,insurance premium ,Bills,FALSE,Normal
TXN_00567,ELECTRICITY BOARD 1318,1945.44,Utilities,Credit Card,Pune,28-09-2024 22:40,electricity board ,Bills,FALSE,Normal
TXN_00568,NYKAA BEAUTY,612.17,Shopping,Credit Card,Delhi,03-05-2024 10:52,nykaa beauty,Shopping,FALSE,Normal
TXN_00569,BANK FEE 4259,3862.15,Financial,Debit Card,Ahmedabad,13-10-2024 19:42,bank fee ,Financial,FALSE,Normal
